city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours,target
city_114,0.926,Male,No relevent experience,no_enrollment,Phd,Business Degree,4,missing,missing,4,26,0
city_21,0.662170157,Male,No relevent experience,Full time course,High School,missing,<1,missing,missing,never,41.61069052,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,missing,1000-4999,Pvt Ltd,1,64.69122359,1
city_114,0.926,missing,Has relevent experience,no_enrollment,High School,missing,>20,50-99,Pvt Ltd,>4,52,0
city_97,0.925,Male,Has relevent experience,Part time course,Graduate,Arts,3,500-999,Pvt Ltd,1,40,0
city_21,0.92,Male,No relevent experience,Full time course,Graduate,STEM,5,missing,missing,never,86.1713749,1
city_103,0.921165018,Female,No relevent experience,no_enrollment,Graduate,STEM,<1,missing,missing,1,38.29125438,1
city_121,0.781,missing,No relevent experience,Full time course,Graduate,STEM,4,missing,missing,never,63,1
city_103,0.92,Female,No relevent experience,no_enrollment,Graduate,Arts,2,100-500,Public Sector,2,35,1
city_103,0.877220966,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,missing,missing,2,6.581493439,1
city_21,0.639116834,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,<10,Pvt Ltd,missing,307.8109665,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,missing,Pvt Ltd,1,23.05275568,1
city_67,0.913440777,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,missing,missing,1,15.41194928,1
city_65,0.802,Male,No relevent experience,no_enrollment,Graduate,Arts,11,50-99,Pvt Ltd,>4,48,0
city_160,0.92,Male,No relevent experience,Full time course,High School,missing,5,100-500,Pvt Ltd,1,112,0
city_21,0.644545153,missing,No relevent experience,no_enrollment,Masters,STEM,4,missing,missing,2,18.16455808,1
city_21,0.718179196,Male,Has relevent experience,no_enrollment,Masters,STEM,9,<10,Pvt Ltd,1,41.06921415,1
city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,missing,missing,>4,23,1
city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,2,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,1,188,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,2,242,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,50-99,Pvt Ltd,>4,21,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,100-500,Pvt Ltd,1,29,0
city_101,0.558,missing,Has relevent experience,no_enrollment,Graduate,STEM,1,50-99,Pvt Ltd,1,33,0
city_10,0.895,Male,Has relevent experience,Part time course,Graduate,STEM,19,<10,Early Stage Startup,4,6,0
city_43,0.516,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,1,11,0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,5,missing,missing,1,6,1
city_21,0.8381472,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,50-99,Pvt Ltd,2,136.6517245,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,100-500,Pvt Ltd,1,17.31094734,1
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,<10,Pvt Ltd,2,141,1
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,10,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,11,10000+,Pvt Ltd,1,152,0
city_176,0.764,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,Oct-49,Pvt Ltd,1,78,1
city_27,0.848,Male,Has relevent experience,Full time course,High School,missing,6,50-99,Pvt Ltd,2,67,0
city_65,0.802,Male,Has relevent experience,Full time course,Graduate,STEM,2,Oct-49,Pvt Ltd,2,50,0
city_16,0.91,Male,No relevent experience,Full time course,Masters,STEM,13,missing,Public Sector,1,57,1
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,>4,17,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Arts,4,Oct-49,Pvt Ltd,2,45,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,10000+,Pvt Ltd,2,124,0
city_83,0.923,missing,Has relevent experience,no_enrollment,Graduate,STEM,>20,<10,Pvt Ltd,>4,83,0
city_114,0.926,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,27,0
city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,50-99,Pvt Ltd,1,74,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,missing,missing,1,26.6058025,1
city_114,0.926,Male,No relevent experience,Full time course,High School,missing,11,missing,missing,1,48,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Phd,STEM,8,Oct-49,Public Sector,1,21,0
city_103,0.92,missing,Has relevent experience,no_enrollment,Phd,STEM,16,100-500,Funded Startup,1,113,0
city_116,0.743,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,30,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,100-500,Pvt Ltd,2,56,0
city_173,0.878,Male,Has relevent experience,Full time course,Graduate,STEM,5,50-99,Pvt Ltd,4,69,0
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Funded Startup,2,46,0
city_103,0.92,missing,No relevent experience,Full time course,Graduate,STEM,5,missing,missing,never,34,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,>4,46,0
city_21,0.723423223,Male,Has relevent experience,Full time course,Graduate,STEM,6,Oct-49,Pvt Ltd,1,10.12489324,1
city_114,0.926,missing,No relevent experience,Full time course,Graduate,Arts,6,missing,missing,1,25,0
city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,>4,28,0
city_116,0.743,missing,Has relevent experience,Full time course,Masters,STEM,2,50-99,Pvt Ltd,1,4,0
city_99,0.915,Male,No relevent experience,Full time course,Graduate,STEM,4,missing,missing,1,48,1
city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,missing,missing,never,17,1
city_103,0.92,missing,No relevent experience,no_enrollment,Masters,STEM,<1,missing,missing,3,59,1
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,1,8,0
city_67,0.855,missing,Has relevent experience,no_enrollment,Graduate,STEM,5,missing,missing,1,86,0
city_100,0.887,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,4,20,0
city_21,0.697129707,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,38.25104607,1
city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,4,10000+,Pvt Ltd,1,122,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,never,39,0
city_16,0.91,missing,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,>4,32,0
city_21,0.624,missing,Has relevent experience,no_enrollment,Masters,STEM,8,<10,Early Stage Startup,missing,12,0
city_103,0.92,Male,No relevent experience,Part time course,Graduate,STEM,7,500-999,NGO,>4,24,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,90,0
city_103,0.914013865,Male,No relevent experience,Full time course,Graduate,STEM,5,missing,missing,1,24.46377893,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,83,0
city_143,0.74,Female,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,40,0
city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,15,Oct-49,Pvt Ltd,1,63,0
city_21,0.624,missing,No relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,7,0
city_64,0.666,missing,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Other,>4,13,0
city_11,0.55,Female,No relevent experience,Full time course,Graduate,STEM,4,missing,missing,never,25,0
city_160,0.92,Other,No relevent experience,Full time course,Graduate,STEM,4,missing,missing,1,114,1
city_160,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,15,50-99,Pvt Ltd,>4,16,0
city_80,0.765127103,Male,No relevent experience,Full time course,High School,missing,5,missing,missing,1,29.89676736,1
city_16,0.804670647,Male,No relevent experience,Full time course,Graduate,STEM,2,missing,missing,1,33.69714317,1
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,50-99,Funded Startup,1,34,0
city_21,0.624,missing,No relevent experience,Full time course,Graduate,STEM,8,100-500,Pvt Ltd,2,192,1
city_103,0.814843599,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,1,123.7839305,1
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,missing,missing,1,16.90708253,1
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,5,100-500,Funded Startup,1,18,0
city_155,0.556,missing,Has relevent experience,missing,Graduate,STEM,3,50-99,Pvt Ltd,1,50,1
city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,15,10000+,Pvt Ltd,2,320,0
city_67,0.855,Male,No relevent experience,Part time course,Graduate,STEM,5,missing,missing,1,39,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,100-500,Pvt Ltd,2,24,1
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,<10,Early Stage Startup,1,42,0
city_40,0.776,missing,Has relevent experience,no_enrollment,Masters,STEM,8,500-999,Pvt Ltd,never,101,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Funded Startup,>4,14,0
city_16,0.91,Female,Has relevent experience,no_enrollment,Masters,Business Degree,8,1000-4999,Public Sector,4,74,0
city_103,0.872158333,Male,No relevent experience,Full time course,Graduate,STEM,missing,missing,missing,never,35.10660175,1
city_103,0.92,Male,No relevent experience,no_enrollment,Primary School,missing,<1,missing,missing,never,25,0
city_102,0.804,missing,Has relevent experience,no_enrollment,Masters,STEM,3,missing,Pvt Ltd,1,11,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,Oct-49,Funded Startup,1,84,0
city_28,0.939,missing,No relevent experience,missing,Graduate,STEM,10,1000-4999,missing,1,22,0
city_50,0.896,Male,No relevent experience,no_enrollment,Masters,STEM,4,100-500,missing,1,32,0
city_114,0.926,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,2,80,0
city_103,0.843319478,Male,Has relevent experience,no_enrollment,Graduate,STEM,2,missing,missing,1,7.704473431,1
city_57,0.866,Male,Has relevent experience,Full time course,Graduate,STEM,6,<10,Pvt Ltd,never,11,0
city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,missing,Pvt Ltd,2,27.41936607,1
city_114,0.926,Male,No relevent experience,Full time course,Graduate,STEM,10,<10,Pvt Ltd,2,58,0
city_21,0.624,missing,Has relevent experience,no_enrollment,Graduate,STEM,2,1000-4999,Pvt Ltd,1,19.05995497,1
city_102,0.804,missing,Has relevent experience,no_enrollment,Graduate,STEM,16,<10,Pvt Ltd,>4,258,0
city_75,0.939,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,1,56,1
city_19,0.682,Male,Has relevent experience,missing,Graduate,STEM,7,50-99,Pvt Ltd,1,39,0
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,1,28.77068736,1
city_103,0.712445922,missing,Has relevent experience,Full time course,Graduate,STEM,10,missing,missing,1,12.23252819,1
city_103,0.754771717,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,missing,1,156.674611,1
city_28,0.939,missing,Has relevent experience,Full time course,Graduate,STEM,15,100-500,Pvt Ltd,>4,28,0
city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,2,26,0
city_103,0.832304852,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,>4,33.33867013,1
city_21,0.835547704,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,23.70664709,1
city_41,0.827,Female,Has relevent experience,no_enrollment,Graduate,Arts,11,5000-9999,Pvt Ltd,1,83,0
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,missing,missing,2,188,0
city_83,0.923,Male,Has relevent experience,no_enrollment,Masters,Humanities,3,10000+,Pvt Ltd,1,20,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Funded Startup,4,48,0
city_100,0.887,missing,No relevent experience,no_enrollment,Graduate,Other,15,missing,missing,>4,12,0
city_145,0.555,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,missing,missing,1,24,1
city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,missing,missing,1,126.2497253,1
city_21,0.692663496,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,missing,missing,>4,50,1
city_103,0.92,Female,No relevent experience,no_enrollment,Masters,Humanities,4,1000-4999,Pvt Ltd,1,23,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,9,50-99,Pvt Ltd,>4,30,0
city_103,0.818950691,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,missing,missing,1,98.24275351,1
city_103,0.836897184,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,1,81.65093323,1
city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,NGO,4,75,0
city_71,0.884,Male,Has relevent experience,Full time course,High School,missing,10,50-99,Funded Startup,1,23,0
city_21,0.604084389,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,50-99,Pvt Ltd,1,37.6147793,1
city_21,0.748122453,Male,No relevent experience,Full time course,High School,missing,3,missing,missing,never,36.74266004,1
city_67,0.855,missing,Has relevent experience,Full time course,Masters,STEM,12,missing,missing,2,91,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,>20,50-99,Pvt Ltd,4,24,0
city_45,0.89,Male,Has relevent experience,no_enrollment,High School,missing,11,missing,missing,2,50,1
city_103,0.899811288,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,missing,Pvt Ltd,>4,32.39513752,1
city_97,0.825990936,missing,No relevent experience,Full time course,Graduate,STEM,6,50-99,missing,1,108.9857676,1
city_21,0.824446375,Male,Has relevent experience,no_enrollment,Graduate,STEM,<1,Oct-49,Pvt Ltd,1,45.66987838,1
city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,missing,missing,3,54,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,72,0
city_21,0.624,missing,No relevent experience,Full time course,Graduate,STEM,2,missing,missing,never,40.80173967,1
city_123,0.738,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,>4,18,0
city_90,0.698,Male,Has relevent experience,Full time course,Graduate,STEM,5,Oct-49,Funded Startup,1,204,0
city_103,0.92,missing,No relevent experience,Full time course,Graduate,STEM,3,<10,Public Sector,1,23,0
city_57,0.866,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,missing,missing,never,154,0
city_103,0.92,Male,No relevent experience,no_enrollment,missing,missing,4,missing,missing,2,104,0
city_103,0.92,Male,No relevent experience,no_enrollment,High School,missing,3,missing,missing,never,22,0
city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,9,50-99,Pvt Ltd,1,60,1
city_114,0.926,Male,No relevent experience,no_enrollment,Masters,STEM,10,missing,missing,1,50,0
city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,>4,29,0
city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,>4,87,1
city_100,0.887,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,1,23,0
city_16,0.91,Male,Has relevent experience,Part time course,Phd,STEM,>20,1000-4999,Public Sector,>4,29,0
city_21,0.697394392,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,missing,Pvt Ltd,1,106.5122758,1
city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,7,missing,missing,1,224,0
city_103,0.92,missing,Has relevent experience,Part time course,Graduate,STEM,4,50-99,Pvt Ltd,1,163,1
city_21,0.92,Female,No relevent experience,Full time course,Graduate,STEM,<1,missing,missing,1,49.74359309,1
city_97,0.925,Male,Has relevent experience,Full time course,Graduate,STEM,5,Oct-49,Pvt Ltd,1,118,1
city_28,0.939,Male,Has relevent experience,no_enrollment,Phd,STEM,11,<10,Pvt Ltd,1,133,0
city_21,0.862374039,missing,Has relevent experience,no_enrollment,Graduate,STEM,>20,Oct-49,Pvt Ltd,>4,84.19007984,1
city_21,0.913746706,Male,Has relevent experience,no_enrollment,Masters,STEM,15,missing,missing,1,29.78901432,1
city_103,0.72511364,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,missing,missing,1,89.4730762,1
city_16,0.91,Male,No relevent experience,Part time course,Graduate,STEM,7,50-99,Pvt Ltd,2,62,0
city_99,0.915,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,2,23,0
city_74,0.691578843,Male,No relevent experience,Full time course,Graduate,STEM,2,missing,missing,1,11.41773797,1
city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,>4,34,0
city_73,0.762010625,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,missing,missing,>4,47.98977878,1
city_103,0.69990324,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,missing,missing,1,32.92360637,1
city_21,0.878233332,Male,Has relevent experience,Full time course,Graduate,STEM,>20,missing,missing,never,153.9550199,1
city_162,0.767,missing,Has relevent experience,no_enrollment,High School,missing,>20,50-99,Pvt Ltd,missing,102,0
city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,6,missing,missing,1,144,0
